ID_venta,fecha,ID_cliente,ID_producto,cantidad,precio_unitario,total
9339,2048-07-26,493,5,4,75.13,300.52
9340,2048-07-27,118,17,7,223.77,1566.39
9341,2048-07-28,440,28,5,164.65,823.25
9342,2048-07-29,309,4,9,419.48,3775.32
9343,2048-07-30,30,4,2,419.48,838.96
9344,2048-07-31,312,20,9,443.87,3994.83
9345,2048-08-01,299,48,2,66.11,132.22
9346,2048-08-02,193,31,5,195.69,978.45
9347,2048-08-03,378,6,9,24.55,220.95000000000002
9348,2048-08-04,257,3,5,304.61,1523.0500000000002
9349,2048-08-05,89,25,2,165.34,330.68
9350,2048-08-06,481,45,8,114.61,916.88
9351,2048-08-07,94,29,9,458.18,4123.62
9352,2048-08-08,10,19,6,122.14,732.84
9353,2048-08-09,499,26,9,314.52,2830.68
9354,2048-08-10,325,50,8,28.79,230.32
9355,2048-08-11,230,12,3,64.18,192.54000000000002
9356,2048-08-12,456,20,2,443.87,887.74
9357,2048-08-13,458,32,7,32.41,226.86999999999998
9358,2048-08-14,365,46,8,52.46,419.68
9359,2048-08-15,22,39,7,182.82,1279.74
9360,2048-08-16,65,2,6,202.66,1215.96
9361,2048-08-17,228,30,5,348.83,1744.1499999999999
9362,2048-08-18,399,11,9,58.73,528.5699999999999
9363,2048-08-19,79,25,5,165.34,826.7
9364,2048-08-20,487,26,8,314.52,2516.16
9365,2048-08-21,92,12,7,64.18,449.26000000000005
9366,2048-08-22,251,13,8,402.07,3216.56
9367,2048-08-23,18,43,4,464.59,1858.36
9368,2048-08-24,221,11,9,58.73,528.5699999999999
9369,2048-08-25,458,20,4,443.87,1775.48
9370,2048-08-26,16,12,4,64.18,256.72
9371,2048-08-27,351,36,1,98.82,98.82
9372,2048-08-28,456,17,9,223.77,2013.93
9373,2048-08-29,349,3,2,304.61,609.22
9374,2048-08-30,327,31,3,195.69,587.0699999999999
9375,2048-08-31,179,18,2,395.62,791.24
9376,2048-09-01,257,8,2,427.54,855.08
9377,2048-09-02,249,2,5,202.66,1013.3
9378,2048-09-03,188,24,6,401.09,2406.54
9379,2048-09-04,360,22,3,299.81,899.4300000000001
9380,2048-09-05,312,40,1,242.68,242.68
9381,2048-09-06,213,43,5,464.59,2322.95
9382,2048-09-07,335,31,9,195.69,1761.21
9383,2048-09-08,363,38,2,316.05,632.1
9384,2048-09-09,467,35,2,148.02,296.04
9385,2048-09-10,454,49,3,34.81,104.43
9386,2048-09-11,172,17,4,223.77,895.08
9387,2048-09-12,16,47,4,453.76,1815.04
9388,2048-09-13,280,37,7,201.63,1411.4099999999999
9389,2048-09-14,50,28,9,164.65,1481.8500000000001
9390,2048-09-15,6,33,6,338.95,2033.6999999999998
9391,2048-09-16,60,47,3,453.76,1361.28
9392,2048-09-17,270,24,9,401.09,3609.81
9393,2048-09-18,298,49,7,34.81,243.67000000000002
9394,2048-09-19,58,8,2,427.54,855.08
9395,2048-09-20,434,33,9,338.95,3050.5499999999997
9396,2048-09-21,180,8,3,427.54,1282.6200000000001
9397,2048-09-22,373,13,2,402.07,804.14
9398,2048-09-23,411,35,1,148.02,148.02
9399,2048-09-24,185,8,6,427.54,2565.2400000000002
9400,2048-09-25,207,27,2,418.06,836.12
9401,2048-09-26,263,35,8,148.02,1184.16
9402,2048-09-27,374,40,8,242.68,1941.44
9403,2048-09-28,118,31,3,195.69,587.0699999999999
9404,2048-09-29,287,40,6,242.68,1456.08
9405,2048-09-30,143,48,9,66.11,594.99
9406,2048-10-01,218,2,2,202.66,405.32
9407,2048-10-02,280,36,9,98.82,889.3799999999999
9408,2048-10-03,14,12,7,64.18,449.26000000000005
9409,2048-10-04,35,36,9,98.82,889.3799999999999
9410,2048-10-05,323,45,7,114.61,802.27
9411,2048-10-06,133,19,1,122.14,122.14
9412,2048-10-07,98,25,9,165.34,1488.06
9413,2048-10-08,314,26,2,314.52,629.04
9414,2048-10-09,87,27,1,418.06,418.06
9415,2048-10-10,446,34,5,373.84,1869.1999999999998
9416,2048-10-11,232,32,4,32.41,129.64
9417,2048-10-12,93,26,8,314.52,2516.16
9418,2048-10-13,194,4,8,419.48,3355.84
9419,2048-10-14,4,41,7,238.78,1671.46
9420,2048-10-15,386,33,9,338.95,3050.5499999999997
9421,2048-10-16,278,29,9,458.18,4123.62
9422,2048-10-17,239,30,3,348.83,1046.49
9423,2048-10-18,430,18,9,395.62,3560.58
9424,2048-10-19,97,26,4,314.52,1258.08
9425,2048-10-20,462,25,8,165.34,1322.72
9426,2048-10-21,100,8,4,427.54,1710.16
9427,2048-10-22,95,19,7,122.14,854.98
9428,2048-10-23,221,13,7,402.07,2814.49
9429,2048-10-24,167,38,7,316.05,2212.35
9430,2048-10-25,352,24,4,401.09,1604.36
9431,2048-10-26,237,2,1,202.66,202.66
9432,2048-10-27,200,42,1,325.57,325.57
9433,2048-10-28,322,28,4,164.65,658.6
9434,2048-10-29,385,31,8,195.69,1565.52
9435,2048-10-30,283,22,9,299.81,2698.29
9436,2048-10-31,39,17,7,223.77,1566.39
9437,2048-11-01,458,29,3,458.18,1374.54
9438,2048-11-02,173,35,8,148.02,1184.16
9439,2048-11-03,87,7,2,57.21,114.42
9440,2048-11-04,219,43,1,464.59,464.59
9441,2048-11-05,109,33,9,338.95,3050.5499999999997
9442,2048-11-06,29,25,5,165.34,826.7
9443,2048-11-07,341,23,6,190.34,1142.04
9444,2048-11-08,159,21,5,293.67,1468.3500000000001
9445,2048-11-09,1,44,3,373.28,1119.84
9446,2048-11-10,176,50,3,28.79,86.37
9447,2048-11-11,380,2,7,202.66,1418.62
9448,2048-11-12,436,5,7,75.13,525.91
9449,2048-11-13,23,29,5,458.18,2290.9
9450,2048-11-14,203,37,1,201.63,201.63
9451,2048-11-15,276,37,2,201.63,403.26
9452,2048-11-16,193,6,6,24.55,147.3
9453,2048-11-17,404,35,2,148.02,296.04
9454,2048-11-18,401,32,7,32.41,226.86999999999998
9455,2048-11-19,492,33,6,338.95,2033.6999999999998
9456,2048-11-20,15,26,3,314.52,943.56
9457,2048-11-21,316,33,9,338.95,3050.5499999999997
9458,2048-11-22,241,36,9,98.82,889.3799999999999
9459,2048-11-23,308,39,5,182.82,914.0999999999999
9460,2048-11-24,399,25,4,165.34,661.36
9461,2048-11-25,163,21,7,293.67,2055.69
9462,2048-11-26,211,4,2,419.48,838.96
9463,2048-11-27,272,27,1,418.06,418.06
9464,2048-11-28,283,27,8,418.06,3344.48
9465,2048-11-29,244,30,7,348.83,2441.81
9466,2048-11-30,228,1,8,296.6,2372.8
9467,2048-12-01,390,37,2,201.63,403.26
9468,2048-12-02,345,4,3,419.48,1258.44
9469,2048-12-03,3,43,9,464.59,4181.3099999999995
9470,2048-12-04,82,21,9,293.67,2643.03
9471,2048-12-05,50,26,6,314.52,1887.12
9472,2048-12-06,304,14,2,7.01,14.02
9473,2048-12-07,40,24,3,401.09,1203.27
9474,2048-12-08,264,24,7,401.09,2807.6299999999997
9475,2048-12-09,341,4,3,419.48,1258.44
9476,2048-12-10,392,26,4,314.52,1258.08
9477,2048-12-11,365,41,5,238.78,1193.9
9478,2048-12-12,186,42,3,325.57,976.71
9479,2048-12-13,36,34,1,373.84,373.84
9480,2048-12-14,407,48,9,66.11,594.99
9481,2048-12-15,43,20,1,443.87,443.87
9482,2048-12-16,245,20,2,443.87,887.74
9483,2048-12-17,138,9,2,405.61,811.22
9484,2048-12-18,424,1,9,296.6,2669.4
9485,2048-12-19,206,29,4,458.18,1832.72
9486,2048-12-20,8,24,5,401.09,2005.4499999999998
9487,2048-12-21,75,23,9,190.34,1713.06
9488,2048-12-22,257,9,5,405.61,2028.0500000000002
9489,2048-12-23,461,38,8,316.05,2528.4
9490,2048-12-24,95,44,1,373.28,373.28
9491,2048-12-25,479,15,1,321.97,321.97
9492,2048-12-26,324,49,3,34.81,104.43
9493,2048-12-27,176,10,5,195.03,975.15
9494,2048-12-28,150,21,8,293.67,2349.36
9495,2048-12-29,399,11,4,58.73,234.92
9496,2048-12-30,388,14,4,7.01,28.04
9497,2048-12-31,142,7,3,57.21,171.63
9498,2049-01-01,284,44,4,373.28,1493.12
9499,2049-01-02,356,34,5,373.84,1869.1999999999998
9500,2049-01-03,90,43,8,464.59,3716.72
9501,2049-01-04,331,5,2,75.13,150.26
9502,2049-01-05,280,7,4,57.21,228.84
9503,2049-01-06,434,14,8,7.01,56.08
9504,2049-01-07,114,7,8,57.21,457.68
9505,2049-01-08,156,7,4,57.21,228.84
9506,2049-01-09,61,48,3,66.11,198.32999999999998
9507,2049-01-10,128,12,9,64.18,577.6200000000001
9508,2049-01-11,147,39,8,182.82,1462.56
9509,2049-01-12,164,25,2,165.34,330.68
9510,2049-01-13,271,39,2,182.82,365.64
9511,2049-01-14,377,21,7,293.67,2055.69
9512,2049-01-15,466,30,8,348.83,2790.64
9513,2049-01-16,221,17,1,223.77,223.77
9514,2049-01-17,426,28,1,164.65,164.65
9515,2049-01-18,409,21,8,293.67,2349.36
9516,2049-01-19,88,46,5,52.46,262.3
9517,2049-01-20,16,1,2,296.6,593.2
9518,2049-01-21,411,12,6,64.18,385.08000000000004
9519,2049-01-22,215,30,1,348.83,348.83
9520,2049-01-23,220,39,9,182.82,1645.3799999999999
9521,2049-01-24,496,7,7,57.21,400.47
9522,2049-01-25,24,29,1,458.18,458.18
9523,2049-01-26,31,15,1,321.97,321.97
9524,2049-01-27,266,49,9,34.81,313.29
9525,2049-01-28,494,39,6,182.82,1096.92
9526,2049-01-29,245,15,4,321.97,1287.88
9527,2049-01-30,138,34,2,373.84,747.68
9528,2049-01-31,381,48,1,66.11,66.11
9529,2049-02-01,26,7,8,57.21,457.68
9530,2049-02-02,393,44,3,373.28,1119.84
9531,2049-02-03,42,2,6,202.66,1215.96
9532,2049-02-04,18,21,5,293.67,1468.3500000000001
9533,2049-02-05,233,6,3,24.55,73.65
9534,2049-02-06,10,6,3,24.55,73.65
9535,2049-02-07,117,17,1,223.77,223.77
9536,2049-02-08,22,28,8,164.65,1317.2
9537,2049-02-09,109,44,6,373.28,2239.68
9538,2049-02-10,362,22,9,299.81,2698.29
9539,2049-02-11,13,31,9,195.69,1761.21
9540,2049-02-12,253,8,4,427.54,1710.16
9541,2049-02-13,262,46,2,52.46,104.92
9542,2049-02-14,237,43,5,464.59,2322.95
9543,2049-02-15,61,46,7,52.46,367.22
9544,2049-02-16,162,23,7,190.34,1332.38
9545,2049-02-17,401,22,2,299.81,599.62
9546,2049-02-18,109,37,4,201.63,806.52
9547,2049-02-19,85,1,8,296.6,2372.8
9548,2049-02-20,342,30,1,348.83,348.83
9549,2049-02-21,21,32,4,32.41,129.64
9550,2049-02-22,285,41,8,238.78,1910.24
9551,2049-02-23,305,48,2,66.11,132.22
9552,2049-02-24,4,46,7,52.46,367.22
9553,2049-02-25,271,17,3,223.77,671.3100000000001
9554,2049-02-26,284,8,5,427.54,2137.7000000000003
9555,2049-02-27,444,22,2,299.81,599.62
9556,2049-02-28,146,45,2,114.61,229.22
9557,2049-03-01,270,19,9,122.14,1099.26
9558,2049-03-02,28,24,4,401.09,1604.36
9559,2049-03-03,300,35,4,148.02,592.08
9560,2049-03-04,122,50,4,28.79,115.16
9561,2049-03-05,435,11,4,58.73,234.92
9562,2049-03-06,19,32,7,32.41,226.86999999999998
9563,2049-03-07,302,9,5,405.61,2028.0500000000002
9564,2049-03-08,264,49,3,34.81,104.43
9565,2049-03-09,303,30,1,348.83,348.83
9566,2049-03-10,134,27,5,418.06,2090.3
9567,2049-03-11,155,23,6,190.34,1142.04
9568,2049-03-12,277,9,6,405.61,2433.66
9569,2049-03-13,439,21,5,293.67,1468.3500000000001
9570,2049-03-14,1,31,5,195.69,978.45
9571,2049-03-15,351,27,5,418.06,2090.3
9572,2049-03-16,481,20,7,443.87,3107.09
9573,2049-03-17,66,48,1,66.11,66.11
9574,2049-03-18,333,43,2,464.59,929.18
9575,2049-03-19,419,25,8,165.34,1322.72
9576,2049-03-20,467,27,3,418.06,1254.18
9577,2049-03-21,320,46,3,52.46,157.38
9578,2049-03-22,154,46,6,52.46,314.76
9579,2049-03-23,56,17,5,223.77,1118.8500000000001
9580,2049-03-24,246,19,7,122.14,854.98
9581,2049-03-25,67,8,5,427.54,2137.7000000000003
9582,2049-03-26,235,15,1,321.97,321.97
9583,2049-03-27,266,29,3,458.18,1374.54
9584,2049-03-28,115,29,5,458.18,2290.9
9585,2049-03-29,145,15,3,321.97,965.9100000000001
9586,2049-03-30,247,26,7,314.52,2201.64
9587,2049-03-31,169,5,5,75.13,375.65
9588,2049-04-01,27,14,4,7.01,28.04
9589,2049-04-02,171,25,9,165.34,1488.06
9590,2049-04-03,340,35,8,148.02,1184.16
9591,2049-04-04,175,19,1,122.14,122.14
9592,2049-04-05,487,47,4,453.76,1815.04
9593,2049-04-06,309,34,4,373.84,1495.36
9594,2049-04-07,195,25,4,165.34,661.36
9595,2049-04-08,36,1,5,296.6,1483.0
9596,2049-04-09,329,39,6,182.82,1096.92
9597,2049-04-10,23,49,4,34.81,139.24
9598,2049-04-11,220,7,7,57.21,400.47
9599,2049-04-12,264,32,5,32.41,162.04999999999998
9600,2049-04-13,308,1,3,296.6,889.8000000000001
9601,2049-04-14,80,21,1,293.67,293.67
9602,2049-04-15,395,10,8,195.03,1560.24
9603,2049-04-16,493,39,8,182.82,1462.56
9604,2049-04-17,179,36,8,98.82,790.56
9605,2049-04-18,397,4,3,419.48,1258.44
9606,2049-04-19,311,5,4,75.13,300.52
9607,2049-04-20,483,44,1,373.28,373.28
9608,2049-04-21,107,2,4,202.66,810.64
9609,2049-04-22,30,16,3,315.23,945.69
9610,2049-04-23,455,4,8,419.48,3355.84
9611,2049-04-24,340,7,2,57.21,114.42
9612,2049-04-25,157,18,4,395.62,1582.48
9613,2049-04-26,287,30,3,348.83,1046.49
9614,2049-04-27,353,39,2,182.82,365.64
9615,2049-04-28,253,21,4,293.67,1174.68
9616,2049-04-29,261,17,4,223.77,895.08
9617,2049-04-30,12,40,1,242.68,242.68
9618,2049-05-01,245,41,7,238.78,1671.46
9619,2049-05-02,253,4,2,419.48,838.96
9620,2049-05-03,47,18,4,395.62,1582.48
9621,2049-05-04,264,24,8,401.09,3208.72
9622,2049-05-05,81,40,3,242.68,728.04
9623,2049-05-06,131,45,1,114.61,114.61
9624,2049-05-07,301,15,8,321.97,2575.76
9625,2049-05-08,233,2,6,202.66,1215.96
9626,2049-05-09,100,50,6,28.79,172.74
9627,2049-05-10,68,28,8,164.65,1317.2
9628,2049-05-11,217,33,1,338.95,338.95
9629,2049-05-12,272,41,5,238.78,1193.9
9630,2049-05-13,18,1,6,296.6,1779.6000000000001
9631,2049-05-14,181,21,1,293.67,293.67
9632,2049-05-15,16,22,9,299.81,2698.29
9633,2049-05-16,500,32,6,32.41,194.45999999999998
9634,2049-05-17,143,17,4,223.77,895.08
9635,2049-05-18,351,38,5,316.05,1580.25
9636,2049-05-19,400,25,4,165.34,661.36
9637,2049-05-20,274,33,8,338.95,2711.6
9638,2049-05-21,311,44,4,373.28,1493.12
9639,2049-05-22,385,7,8,57.21,457.68
9640,2049-05-23,216,37,3,201.63,604.89
9641,2049-05-24,67,36,6,98.82,592.92
9642,2049-05-25,483,17,8,223.77,1790.16
9643,2049-05-26,147,18,4,395.62,1582.48
9644,2049-05-27,28,11,1,58.73,58.73
9645,2049-05-28,28,44,3,373.28,1119.84
9646,2049-05-29,193,21,6,293.67,1762.02
9647,2049-05-30,444,40,4,242.68,970.72
9648,2049-05-31,320,8,5,427.54,2137.7000000000003
9649,2049-06-01,306,31,7,195.69,1369.83
9650,2049-06-02,367,16,3,315.23,945.69
9651,2049-06-03,139,41,9,238.78,2149.02
9652,2049-06-04,434,6,3,24.55,73.65
9653,2049-06-05,200,39,1,182.82,182.82
9654,2049-06-06,96,50,3,28.79,86.37
9655,2049-06-07,272,47,2,453.76,907.52
9656,2049-06-08,164,43,5,464.59,2322.95
9657,2049-06-09,459,43,5,464.59,2322.95
9658,2049-06-10,44,45,5,114.61,573.05
9659,2049-06-11,81,43,5,464.59,2322.95
9660,2049-06-12,291,16,1,315.23,315.23
9661,2049-06-13,425,34,3,373.84,1121.52
9662,2049-06-14,206,3,5,304.61,1523.0500000000002
9663,2049-06-15,374,1,7,296.6,2076.2000000000003
9664,2049-06-16,493,25,6,165.34,992.04
9665,2049-06-17,415,42,4,325.57,1302.28
9666,2049-06-18,88,1,6,296.6,1779.6000000000001
9667,2049-06-19,105,24,1,401.09,401.09
9668,2049-06-20,240,46,4,52.46,209.84
9669,2049-06-21,86,22,5,299.81,1499.05
9670,2049-06-22,88,3,1,304.61,304.61
9671,2049-06-23,366,41,3,238.78,716.34
9672,2049-06-24,450,20,7,443.87,3107.09
9673,2049-06-25,119,23,2,190.34,380.68
9674,2049-06-26,66,45,9,114.61,1031.49
9675,2049-06-27,432,19,8,122.14,977.12
9676,2049-06-28,83,40,3,242.68,728.04
9677,2049-06-29,100,3,5,304.61,1523.0500000000002
9678,2049-06-30,305,13,7,402.07,2814.49
9679,2049-07-01,113,41,6,238.78,1432.68
9680,2049-07-02,354,35,8,148.02,1184.16
9681,2049-07-03,41,48,7,66.11,462.77
9682,2049-07-04,354,7,1,57.21,57.21
9683,2049-07-05,289,14,3,7.01,21.03
9684,2049-07-06,390,17,5,223.77,1118.8500000000001
9685,2049-07-07,357,15,4,321.97,1287.88
9686,2049-07-08,250,19,9,122.14,1099.26
9687,2049-07-09,42,10,7,195.03,1365.21
9688,2049-07-10,27,7,8,57.21,457.68
9689,2049-07-11,318,21,9,293.67,2643.03
9690,2049-07-12,368,7,8,57.21,457.68
9691,2049-07-13,204,46,6,52.46,314.76
9692,2049-07-14,212,42,4,325.57,1302.28
9693,2049-07-15,285,29,8,458.18,3665.44
9694,2049-07-16,46,19,4,122.14,488.56
9695,2049-07-17,264,44,4,373.28,1493.12
9696,2049-07-18,219,2,9,202.66,1823.94
9697,2049-07-19,214,5,3,75.13,225.39
9698,2049-07-20,108,46,6,52.46,314.76
9699,2049-07-21,10,30,4,348.83,1395.32
9700,2049-07-22,94,16,4,315.23,1260.92
9701,2049-07-23,255,46,1,52.46,52.46
9702,2049-07-24,479,2,8,202.66,1621.28
9703,2049-07-25,152,23,8,190.34,1522.72
9704,2049-07-26,306,33,7,338.95,2372.65
9705,2049-07-27,301,19,2,122.14,244.28
9706,2049-07-28,57,39,5,182.82,914.0999999999999
9707,2049-07-29,350,32,3,32.41,97.22999999999999
9708,2049-07-30,320,1,7,296.6,2076.2000000000003
9709,2049-07-31,76,43,5,464.59,2322.95
9710,2049-08-01,73,13,3,402.07,1206.21
9711,2049-08-02,129,48,5,66.11,330.55
9712,2049-08-03,171,24,6,401.09,2406.54
9713,2049-08-04,437,28,3,164.65,493.95000000000005
9714,2049-08-05,60,7,9,57.21,514.89
9715,2049-08-06,433,50,5,28.79,143.95
9716,2049-08-07,452,40,4,242.68,970.72
9717,2049-08-08,428,48,6,66.11,396.65999999999997
9718,2049-08-09,235,29,9,458.18,4123.62
9719,2049-08-10,269,35,2,148.02,296.04
9720,2049-08-11,122,9,1,405.61,405.61
9721,2049-08-12,184,41,7,238.78,1671.46
9722,2049-08-13,421,5,2,75.13,150.26
9723,2049-08-14,447,1,4,296.6,1186.4
9724,2049-08-15,425,39,2,182.82,365.64
9725,2049-08-16,123,29,5,458.18,2290.9
9726,2049-08-17,396,37,5,201.63,1008.15
9727,2049-08-18,112,27,3,418.06,1254.18
9728,2049-08-19,322,35,2,148.02,296.04
9729,2049-08-20,61,14,7,7.01,49.07
9730,2049-08-21,415,22,5,299.81,1499.05
9731,2049-08-22,283,12,6,64.18,385.08000000000004
9732,2049-08-23,383,10,5,195.03,975.15
9733,2049-08-24,440,16,4,315.23,1260.92
9734,2049-08-25,168,48,2,66.11,132.22
9735,2049-08-26,474,49,3,34.81,104.43
9736,2049-08-27,446,38,4,316.05,1264.2
9737,2049-08-28,285,34,8,373.84,2990.72
9738,2049-08-29,154,42,4,325.57,1302.28
9739,2049-08-30,103,50,8,28.79,230.32
9740,2049-08-31,75,45,7,114.61,802.27
9741,2049-09-01,113,25,6,165.34,992.04
9742,2049-09-02,373,45,9,114.61,1031.49
9743,2049-09-03,161,26,5,314.52,1572.6
9744,2049-09-04,346,50,3,28.79,86.37
9745,2049-09-05,467,24,5,401.09,2005.4499999999998
9746,2049-09-06,67,9,6,405.61,2433.66
9747,2049-09-07,320,29,9,458.18,4123.62
9748,2049-09-08,351,18,5,395.62,1978.1
9749,2049-09-09,144,35,3,148.02,444.06000000000006
9750,2049-09-10,152,43,5,464.59,2322.95
9751,2049-09-11,127,49,3,34.81,104.43
9752,2049-09-12,181,21,7,293.67,2055.69
9753,2049-09-13,447,18,4,395.62,1582.48
9754,2049-09-14,332,20,1,443.87,443.87
9755,2049-09-15,13,4,4,419.48,1677.92
9756,2049-09-16,83,21,5,293.67,1468.3500000000001
9757,2049-09-17,462,43,4,464.59,1858.36
9758,2049-09-18,498,22,9,299.81,2698.29
9759,2049-09-19,25,14,3,7.01,21.03
9760,2049-09-20,165,10,1,195.03,195.03
9761,2049-09-21,40,18,4,395.62,1582.48
9762,2049-09-22,219,4,5,419.48,2097.4
9763,2049-09-23,194,20,7,443.87,3107.09
9764,2049-09-24,214,46,2,52.46,104.92
9765,2049-09-25,383,48,2,66.11,132.22
9766,2049-09-26,343,7,1,57.21,57.21
9767,2049-09-27,441,14,6,7.01,42.06
9768,2049-09-28,472,13,7,402.07,2814.49
9769,2049-09-29,411,18,9,395.62,3560.58
9770,2049-09-30,470,49,6,34.81,208.86
9771,2049-10-01,150,9,2,405.61,811.22
9772,2049-10-02,205,28,9,164.65,1481.8500000000001
9773,2049-10-03,21,48,2,66.11,132.22
9774,2049-10-04,85,42,7,325.57,2278.99
9775,2049-10-05,406,18,4,395.62,1582.48
9776,2049-10-06,75,13,6,402.07,2412.42
9777,2049-10-07,428,20,8,443.87,3550.96
9778,2049-10-08,77,4,1,419.48,419.48
9779,2049-10-09,256,6,1,24.55,24.55
9780,2049-10-10,40,40,3,242.68,728.04
9781,2049-10-11,357,42,2,325.57,651.14
9782,2049-10-12,400,5,4,75.13,300.52
9783,2049-10-13,413,20,5,443.87,2219.35
9784,2049-10-14,75,45,3,114.61,343.83
9785,2049-10-15,135,29,6,458.18,2749.08
9786,2049-10-16,499,31,5,195.69,978.45
9787,2049-10-17,65,23,8,190.34,1522.72
9788,2049-10-18,315,48,8,66.11,528.88
9789,2049-10-19,219,36,3,98.82,296.46
9790,2049-10-20,368,3,1,304.61,304.61
9791,2049-10-21,101,39,3,182.82,548.46
9792,2049-10-22,44,16,3,315.23,945.69
9793,2049-10-23,2,45,7,114.61,802.27
9794,2049-10-24,302,28,1,164.65,164.65
9795,2049-10-25,116,40,9,242.68,2184.12
9796,2049-10-26,105,27,2,418.06,836.12
9797,2049-10-27,115,20,6,443.87,2663.2200000000003
9798,2049-10-28,163,22,7,299.81,2098.67
9799,2049-10-29,161,3,5,304.61,1523.0500000000002
9800,2049-10-30,414,31,6,195.69,1174.1399999999999
9801,2049-10-31,263,39,8,182.82,1462.56
9802,2049-11-01,52,48,1,66.11,66.11
9803,2049-11-02,69,36,7,98.82,691.74
9804,2049-11-03,29,39,3,182.82,548.46
9805,2049-11-04,42,36,5,98.82,494.09999999999997
9806,2049-11-05,385,40,2,242.68,485.36
9807,2049-11-06,206,12,4,64.18,256.72
9808,2049-11-07,408,6,8,24.55,196.4
9809,2049-11-08,465,1,3,296.6,889.8000000000001
9810,2049-11-09,61,36,1,98.82,98.82
9811,2049-11-10,394,19,7,122.14,854.98
9812,2049-11-11,227,48,8,66.11,528.88
9813,2049-11-12,375,16,8,315.23,2521.84
9814,2049-11-13,275,24,5,401.09,2005.4499999999998
9815,2049-11-14,376,31,2,195.69,391.38
9816,2049-11-15,136,8,8,427.54,3420.32
9817,2049-11-16,51,6,8,24.55,196.4
9818,2049-11-17,118,50,9,28.79,259.11
9819,2049-11-18,278,26,2,314.52,629.04
9820,2049-11-19,211,3,2,304.61,609.22
9821,2049-11-20,336,48,5,66.11,330.55
9822,2049-11-21,173,14,1,7.01,7.01
9823,2049-11-22,98,11,3,58.73,176.19
9824,2049-11-23,259,45,7,114.61,802.27
9825,2049-11-24,388,46,5,52.46,262.3
9826,2049-11-25,48,2,8,202.66,1621.28
9827,2049-11-26,382,24,6,401.09,2406.54
9828,2049-11-27,191,14,5,7.01,35.05
9829,2049-11-28,239,47,6,453.76,2722.56
9830,2049-11-29,18,22,6,299.81,1798.8600000000001
9831,2049-11-30,237,14,2,7.01,14.02
9832,2049-12-01,178,10,7,195.03,1365.21
9833,2049-12-02,43,34,8,373.84,2990.72
9834,2049-12-03,49,27,4,418.06,1672.24
9835,2049-12-04,459,27,8,418.06,3344.48
9836,2049-12-05,231,32,4,32.41,129.64
9837,2049-12-06,2,25,9,165.34,1488.06
9838,2049-12-07,146,17,4,223.77,895.08
9839,2049-12-08,43,43,4,464.59,1858.36
9840,2049-12-09,232,19,8,122.14,977.12
9841,2049-12-10,306,22,3,299.81,899.4300000000001
9842,2049-12-11,493,26,4,314.52,1258.08
9843,2049-12-12,350,31,9,195.69,1761.21
9844,2049-12-13,460,8,4,427.54,1710.16
9845,2049-12-14,151,1,5,296.6,1483.0
9846,2049-12-15,121,43,7,464.59,3252.1299999999997
9847,2049-12-16,497,46,5,52.46,262.3
9848,2049-12-17,443,27,4,418.06,1672.24
9849,2049-12-18,398,8,7,427.54,2992.78
9850,2049-12-19,136,11,4,58.73,234.92
9851,2049-12-20,182,25,6,165.34,992.04
9852,2049-12-21,461,13,9,402.07,3618.63
9853,2049-12-22,149,31,1,195.69,195.69
9854,2049-12-23,142,42,6,325.57,1953.42
9855,2049-12-24,111,38,6,316.05,1896.3000000000002
9856,2049-12-25,55,11,6,58.73,352.38
9857,2049-12-26,176,33,4,338.95,1355.8
9858,2049-12-27,112,37,6,201.63,1209.78
9859,2049-12-28,365,37,3,201.63,604.89
9860,2049-12-29,132,43,7,464.59,3252.1299999999997
9861,2049-12-30,123,7,9,57.21,514.89
9862,2049-12-31,313,17,5,223.77,1118.8500000000001
9863,2050-01-01,108,29,3,458.18,1374.54
9864,2050-01-02,200,22,5,299.81,1499.05
9865,2050-01-03,406,37,9,201.63,1814.67
9866,2050-01-04,478,35,2,148.02,296.04
9867,2050-01-05,316,14,6,7.01,42.06
9868,2050-01-06,50,28,5,164.65,823.25
9869,2050-01-07,483,12,9,64.18,577.6200000000001
9870,2050-01-08,395,31,9,195.69,1761.21
9871,2050-01-09,100,50,9,28.79,259.11
9872,2050-01-10,451,49,7,34.81,243.67000000000002
9873,2050-01-11,391,34,5,373.84,1869.1999999999998
9874,2050-01-12,114,3,9,304.61,2741.4900000000002
9875,2050-01-13,357,42,3,325.57,976.71
9876,2050-01-14,394,36,6,98.82,592.92
9877,2050-01-15,176,12,7,64.18,449.26000000000005
9878,2050-01-16,443,48,3,66.11,198.32999999999998
9879,2050-01-17,247,29,7,458.18,3207.26
9880,2050-01-18,453,21,4,293.67,1174.68
9881,2050-01-19,298,19,4,122.14,488.56
9882,2050-01-20,82,23,6,190.34,1142.04
9883,2050-01-21,49,30,1,348.83,348.83
9884,2050-01-22,183,3,6,304.61,1827.66
9885,2050-01-23,86,45,3,114.61,343.83
9886,2050-01-24,263,35,7,148.02,1036.14
9887,2050-01-25,369,16,4,315.23,1260.92
9888,2050-01-26,425,7,9,57.21,514.89
9889,2050-01-27,498,29,5,458.18,2290.9
9890,2050-01-28,224,37,1,201.63,201.63
9891,2050-01-29,33,31,6,195.69,1174.1399999999999
9892,2050-01-30,457,42,1,325.57,325.57
9893,2050-01-31,229,33,2,338.95,677.9
9894,2050-02-01,375,42,9,325.57,2930.13
